Gene ID	Transcript ID	StringTie ID	Chr	Location	Length	Classification	Exon number
BnaC07LNG0004800	BnaC07LNG0004800.1	MSTRG.84554.1	chrC07	27832104-27832800	696	u	2
BnaC07LNG0004900	BnaC07LNG0004900.1	MSTRG.84629.1	chrC07	28404384-28404726	342	u	1
BnaC07LNG0005000	BnaC07LNG0005000.1	MSTRG.84660.1	chrC07	28688965-28689328	363	u	1
BnaC07LNG0005100	BnaC07LNG0005100.1	MSTRG.84747.1	chrC07	29430874-29432754	1880	u	1
BnaC07LNG0005200	BnaC07LNG0005200.1	MSTRG.84903.1	chrC07	30487152-30488618	1466	u	1
BnaC07LNG0005300	BnaC07LNG0005300.1	MSTRG.85004.1	chrC07	31759093-31760333	1240	u	1
BnaC07LNG0005400	BnaC07LNG0005400.1	MSTRG.85156.1	chrC07	32539021-32539545	524	u	1
BnaC07LNG0005500	BnaC07LNG0005500.1	MSTRG.85367.1	chrC07	33901159-33901655	496	u	1
BnaC07LNG0005600	BnaC07LNG0005600.1	MSTRG.85429.4	chrC07	34209386-34212324	2938	o	2
BnaC07LNG0005700	BnaC07LNG0005700.1	MSTRG.85527.1	chrC07	34912546-34912759	213	u	1
BnaC07LNG0005800	BnaC07LNG0005800.1	MSTRG.85536.1	chrC07	35020546-35021104	558	u	1
BnaC07LNG0005900	BnaC07LNG0005900.1	MSTRG.85551.1	chrC07	35108985-35109613	628	u	1
BnaC07LNG0006000	BnaC07LNG0006000.1	MSTRG.85652.1	chrC07	35745153-35745805	652	u	1
BnaC07LNG0006100	BnaC07LNG0006100.1	MSTRG.85872.1	chrC07	36935239-36936175	936	u	1
BnaC07LNG0006200	BnaC07LNG0006200.1	MSTRG.85941.1	chrC07	37404683-37405482	799	u	1
BnaC07LNG0006300	BnaC07LNG0006300.1	MSTRG.85991.1	chrC07	37711482-37711701	219	u	1
BnaC07LNG0006400	BnaC07LNG0006400.1	MSTRG.86019.1	chrC07	37915215-37916748	1533	u	1
BnaC07LNG0006500	BnaC07LNG0006500.1	MSTRG.86045.1	chrC07	38081394-38082127	733	u	1
BnaC07LNG0006600	BnaC07LNG0006600.1	MSTRG.86046.1	chrC07	38087966-38089038	1072	u	1
BnaC07LNG0006700	BnaC07LNG0006700.1	MSTRG.86058.1	chrC07	38116346-38121212	4866	u	1
BnaC07LNG0006800	BnaC07LNG0006800.1	MSTRG.86070.1	chrC07	38230000-38231023	1023	u	1
BnaC07LNG0006900	BnaC07LNG0006900.1	MSTRG.86134.1	chrC07	38660425-38662837	2412	u	1
BnaC07LNG0007000	BnaC07LNG0007000.1	MSTRG.86139.1	chrC07	38689362-38689598	236	u	1
BnaC07LNG0007100	BnaC07LNG0007100.1	MSTRG.86637.1	chrC07	41805105-41805309	204	u	1
BnaC07LNG0007200	BnaC07LNG0007200.1	MSTRG.86656.1	chrC07	41877413-41878960	1547	u	1
BnaC07LNG0007300	BnaC07LNG0007300.1	MSTRG.86708.1	chrC07	42203703-42204120	417	u	1
BnaC07LNG0007400	BnaC07LNG0007400.1	MSTRG.86734.1	chrC07	42373078-42373740	662	u	1
BnaC07LNG0007500	BnaC07LNG0007500.1	MSTRG.86933.1	chrC07	43480297-43481026	729	u	1
BnaC07LNG0007600	BnaC07LNG0007600.1	MSTRG.87187.1	chrC07_random	285284-287141	1857	u	1
BnaC07LNG0007700	BnaC07LNG0007700.1	MSTRG.87246.1	chrC07_random	761682-763289	1607	u	1
BnaC07LNG0007800	BnaC07LNG0007800.1	MSTRG.87265.1	chrC07_random	836855-838199	1344	o	2
BnaC07LNG0007900	BnaC07LNG0007900.1	MSTRG.87306.1	chrC07_random	1304319-1306317	1998	o	3
BnaC07LNG0008000	BnaC07LNG0008000.1	MSTRG.87348.1	chrC07_random	1562995-1564070	1075	u	1
BnaC07LNG0008100	BnaC07LNG0008100.1	MSTRG.87349.1	chrC07_random	1567049-1568311	1262	u	1
BnaC07LNG0008200	BnaC07LNG0008200.1	MSTRG.87376.1	chrC07_random	1733321-1735287	1966	o	6
BnaC07LNG0008300	BnaC07LNG0008300.1	MSTRG.87377.1	chrC07_random	1763927-1769771	5844	u	1
BnaC07LNG0008400	BnaC07LNG0008400.1	MSTRG.87381.1	chrC07_random	1778496-1779422	926	u	1
BnaC07LNG0008500	BnaC07LNG0008500.1	MSTRG.87441.1	chrC07_random	2188988-2189800	812	i	1
BnaC07LNG0008600	BnaC07LNG0008600.1	MSTRG.87576.1	chrC07_random	2895464-2896560	1096	u	1
BnaC08LNG0000100	BnaC08LNG0000100.1	MSTRG.87653.1	chrC08	511371-512504	1133	u	1
BnaC08LNG0000200	BnaC08LNG0000200.1	MSTRG.87716.1	chrC08	1150077-1150768	691	u	1
BnaC08LNG0000300	BnaC08LNG0000300.1	MSTRG.87759.1	chrC08	1402867-1403429	562	u	1
BnaC08LNG0000400	BnaC08LNG0000400.1	MSTRG.87834.1	chrC08	1982146-1983072	926	u	1
BnaC08LNG0000500	BnaC08LNG0000500.1	MSTRG.87997.1	chrC08	3756325-3756755	430	u	1
BnaC08LNG0000600	BnaC08LNG0000600.1	MSTRG.88130.1	chrC08	5452124-5454559	2435	u	1
BnaC08LNG0000700	BnaC08LNG0000700.1	MSTRG.88158.1	chrC08	5686081-5688317	2236	o	2
BnaC08LNG0000800	BnaC08LNG0000800.1	MSTRG.88193.1	chrC08	5971533-5972619	1086	u	1
BnaC08LNG0000900	BnaC08LNG0000900.1	MSTRG.88326.1	chrC08	7822891-7827083	4192	u	1
BnaC08LNG0001000	BnaC08LNG0001000.1	MSTRG.88354.1	chrC08	8322676-8323142	466	u	1
BnaC08LNG0001100	BnaC08LNG0001100.1	MSTRG.88356.1	chrC08	8328022-8328584	562	u	1
BnaC08LNG0001200	BnaC08LNG0001200.1	MSTRG.88380.1	chrC08	8481819-8482020	201	u	1
BnaC08LNG0001300	BnaC08LNG0001300.1	MSTRG.88391.1	chrC08	8548344-8549668	1324	u	1
BnaC08LNG0001400	BnaC08LNG0001400.1	MSTRG.88393.1	chrC08	8558130-8559296	1166	u	1
BnaC08LNG0001500	BnaC08LNG0001500.1	MSTRG.88399.1	chrC08	8572719-8573279	560	u	1
BnaC08LNG0001600	BnaC08LNG0001600.1	MSTRG.88511.1	chrC08	9542455-9543544	1089	u	1
BnaC08LNG0001700	BnaC08LNG0001700.1	MSTRG.88560.1	chrC08	9945725-9947177	1452	u	2
BnaC08LNG0001800	BnaC08LNG0001800.1	MSTRG.88622.1	chrC08	11227544-11228135	591	u	1
BnaC08LNG0001900	BnaC08LNG0001900.1	MSTRG.88678.1	chrC08	11957363-11958766	1403	u	1
BnaC08LNG0002000	BnaC08LNG0002000.1	MSTRG.88681.1	chrC08	11960884-11962451	1567	o	2
BnaC08LNG0002100	BnaC08LNG0002100.1	MSTRG.88726.1	chrC08	12470140-12470694	554	u	1
BnaC08LNG0002200	BnaC08LNG0002200.1	MSTRG.88781.1	chrC08	13078735-13079421	686	u	1
BnaC08LNG0002300	BnaC08LNG0002300.1	MSTRG.88792.1	chrC08	13274756-13276340	1584	u	1
BnaC08LNG0002400	BnaC08LNG0002400.1	MSTRG.88826.1	chrC08	13560433-13563897	3464	u	1
BnaC08LNG0002500	BnaC08LNG0002500.1	MSTRG.88870.1	chrC08	13907138-13911887	4749	u	1
BnaC08LNG0002600	BnaC08LNG0002600.1	MSTRG.88873.1	chrC08	13945027-13945244	217	u	1
BnaC08LNG0002700	BnaC08LNG0002700.1	MSTRG.88935.1	chrC08	14639423-14639867	444	u	1
BnaC08LNG0002800	BnaC08LNG0002800.1	MSTRG.88974.1	chrC08	14879567-14879773	206	u	1
BnaC08LNG0002900	BnaC08LNG0002900.1	MSTRG.89038.1	chrC08	15557492-15559961	2469	u	1
BnaC08LNG0003000	BnaC08LNG0003000.1	MSTRG.89042.1	chrC08	15649205-15650224	1019	u	1
BnaC08LNG0003100	BnaC08LNG0003100.1	MSTRG.89059.1	chrC08	15729748-15730815	1067	u	1
BnaC08LNG0003200	BnaC08LNG0003200.1	MSTRG.89076.1	chrC08	15879536-15880071	535	u	1
BnaC08LNG0003300	BnaC08LNG0003300.1	MSTRG.89105.1	chrC08	16129265-16130482	1217	u	1
BnaC08LNG0003400	BnaC08LNG0003400.1	MSTRG.89224.2	chrC08	16892253-16893732	1479	o	2
BnaC08LNG0003500	BnaC08LNG0003500.1	MSTRG.89269.1	chrC08	17465236-17465680	444	u	1
BnaC08LNG0003600	BnaC08LNG0003600.1	MSTRG.89301.1	chrC08	17706687-17708872	2185	o	2
BnaC08LNG0003700	BnaC08LNG0003700.1	MSTRG.89626.5	chrC08	20328272-20329000	728	o	2
BnaC08LNG0003800	BnaC08LNG0003800.1	MSTRG.89758.1	chrC08	21179291-21183550	4259	u	1
BnaC08LNG0003900	BnaC08LNG0003900.1	MSTRG.89815.1	chrC08	21573371-21575208	1837	o	3
BnaC08LNG0004000	BnaC08LNG0004000.1	MSTRG.90123.1	chrC08	23927812-23928100	288	u	1
BnaC08LNG0004100	BnaC08LNG0004100.1	MSTRG.90126.1	chrC08	23954733-23955841	1108	u	1
BnaC08LNG0004200	BnaC08LNG0004200.1	MSTRG.90157.1	chrC08	24347746-24348572	826	u	1
BnaC08LNG0004300	BnaC08LNG0004300.1	MSTRG.90228.1	chrC08	24803535-24804332	797	u	1
BnaC08LNG0004400	BnaC08LNG0004400.1	MSTRG.90265.1	chrC08	25028057-25031883	3826	u	1
BnaC08LNG0004500	BnaC08LNG0004500.1	MSTRG.90287.1	chrC08	25178531-25179451	920	u	1
BnaC08LNG0004600	BnaC08LNG0004600.1	MSTRG.90425.4	chrC08	26071322-26072255	933	o	2
BnaC08LNG0004700	BnaC08LNG0004700.1	MSTRG.90439.1	chrC08	26162594-26164716	2122	u	1
BnaC08LNG0004800	BnaC08LNG0004800.1	MSTRG.90465.1	chrC08	26369517-26370659	1142	u	1
BnaC08LNG0004900	BnaC08LNG0004900.1	MSTRG.90688.1	chrC08	28008220-28009374	1154	u	1
BnaC08LNG0005000	BnaC08LNG0005000.1	MSTRG.91066.1	chrC08	30533512-30536119	2607	u	1
BnaC08LNG0005100	BnaC08LNG0005100.1	MSTRG.91098.1	chrC08	30758869-30762791	3922	u	2
BnaC08LNG0005200	BnaC08LNG0005200.1	MSTRG.91162.1	chrC08	31078099-31078749	650	u	1
BnaC08LNG0005300	BnaC08LNG0005300.1	MSTRG.91402.1	chrC08	32614029-32615745	1716	u	1
BnaC08LNG0005400	BnaC08LNG0005400.1	MSTRG.91408.1	chrC08	32665582-32668095	2513	u	1
BnaC08LNG0005500	BnaC08LNG0005500.1	MSTRG.91444.1	chrC08	32795211-32796590	1379	o	2
BnaC08LNG0005600	BnaC08LNG0005600.1	MSTRG.91448.1	chrC08	32818240-32819119	879	u	1
BnaC08LNG0005700	BnaC08LNG0005700.1	MSTRG.91527.1	chrC08	33375138-33375357	219	u	1
BnaC08LNG0005800	BnaC08LNG0005800.1	MSTRG.91608.1	chrC08	33800764-33801236	472	u	1
BnaC08LNG0005900	BnaC08LNG0005900.1	MSTRG.91630.1	chrC08	33987273-33988430	1157	u	1
BnaC08LNG0006000	BnaC08LNG0006000.1	MSTRG.91662.1	chrC08	34150531-34150906	375	u	1
BnaC08LNG0006100	BnaC08LNG0006100.1	MSTRG.91734.1	chrC08	34604684-34605334	650	u	1
BnaC08LNG0006200	BnaC08LNG0006200.1	MSTRG.91802.1	chrC08	34940146-34940879	733	o	2
BnaC08LNG0006300	BnaC08LNG0006300.1	MSTRG.91878.1	chrC08	35375144-35375404	260	u	1
BnaC08LNG0006400	BnaC08LNG0006400.1	MSTRG.91995.1	chrC08	36169362-36171336	1974	u	1
BnaC08LNG0006500	BnaC08LNG0006500.1	MSTRG.92165.1	chrC08	37183630-37184350	720	u	1
BnaC08LNG0006600	BnaC08LNG0006600.1	MSTRG.92288.1	chrC08	37948275-37949288	1013	u	1
BnaC08LNG0006700	BnaC08LNG0006700.1	MSTRG.92443.1	chrC08_random	787220-787975	755	u	1
BnaC08LNG0006800	BnaC08LNG0006800.1	MSTRG.92468.1	chrC08_random	1069128-1069842	714	u	1
BnaC08LNG0006900	BnaC08LNG0006900.1	MSTRG.92471.1	chrC08_random	1081530-1082543	1013	i	1
BnaC08LNG0007000	BnaC08LNG0007000.1	MSTRG.92485.1	chrC08_random	1248258-1248533	275	u	1
BnaC08LNG0007100	BnaC08LNG0007100.1	MSTRG.92549.1	chrC08_random	2073268-2073730	462	u	1
BnaC08LNG0007200	BnaC08LNG0007200.1	MSTRG.92601.1	chrC08_random	2479737-2482189	2452	u	1
BnaC08LNG0007300	BnaC08LNG0007300.1	MSTRG.92606.1	chrC08_random	2515421-2516778	1357	u	1
BnaC08LNG0007400	BnaC08LNG0007400.1	MSTRG.92611.1	chrC08_random	2539705-2542394	2689	u	2
BnaC08LNG0007500	BnaC08LNG0007500.1	MSTRG.92634.1	chrC08_random	2704603-2706520	1917	u	1
BnaC08LNG0007600	BnaC08LNG0007600.1	MSTRG.92686.1	chrC08_random	3059347-3060371	1024	u	1
BnaC08LNG0007700	BnaC08LNG0007700.1	MSTRG.92748.1	chrC08_random	3447977-3449798	1821	u	1
BnaC08LNG0007800	BnaC08LNG0007800.1	MSTRG.92754.1	chrC08_random	3465276-3466110	834	u	1
BnaC08LNG0007900	BnaC08LNG0007900.1	MSTRG.92784.1	chrC08_random	3663141-3663596	455	u	1
BnaC09LNG0000100	BnaC09LNG0000100.1	MSTRG.92971.1	chrC09	400759-401860	1101	u	1
BnaC09LNG0000200	BnaC09LNG0000200.1	MSTRG.93224.1	chrC09	2118258-2118945	687	u	1
BnaC09LNG0000300	BnaC09LNG0000300.1	MSTRG.93227.1	chrC09	2132029-2132274	245	u	1
BnaC09LNG0000400	BnaC09LNG0000400.1	MSTRG.93260.1	chrC09	2346937-2350100	3163	u	1
BnaC09LNG0000500	BnaC09LNG0000500.1	MSTRG.93298.6	chrC09	2629480-2634816	5336	o	3
BnaC09LNG0000600	BnaC09LNG0000600.1	MSTRG.93318.1	chrC09	2809493-2809737	244	u	1
BnaC09LNG0000700	BnaC09LNG0000700.1	MSTRG.93406.1	chrC09	3240807-3241906	1099	u	1
BnaC09LNG0000800	BnaC09LNG0000800.1	MSTRG.93533.1	chrC09	4348351-4349082	731	u	1
BnaC09LNG0000900	BnaC09LNG0000900.1	MSTRG.93669.3	chrC09	5387133-5388980	1847	o	4
BnaC09LNG0001000	BnaC09LNG0001000.1	MSTRG.93669.4	chrC09	5387163-5388980	1817	o	2
BnaC09LNG0001100	BnaC09LNG0001100.1	MSTRG.93669.7	chrC09	5387177-5391823	4646	o	3
BnaC09LNG0001200	BnaC09LNG0001200.1	MSTRG.93669.10	chrC09	5387182-5388980	1798	o	3
BnaC09LNG0001300	BnaC09LNG0001300.1	MSTRG.93693.1	chrC09	5584371-5585270	899	u	1
BnaC09LNG0001400	BnaC09LNG0001400.1	MSTRG.93708.1	chrC09	5718582-5720597	2015	o	3
BnaC09LNG0001500	BnaC09LNG0001500.1	MSTRG.93745.1	chrC09	6072758-6073122	364	u	1
BnaC09LNG0001600	BnaC09LNG0001600.1	MSTRG.93746.1	chrC09	6074106-6074338	232	u	1
BnaC09LNG0001700	BnaC09LNG0001700.1	MSTRG.93781.1	chrC09	6341600-6342105	505	u	1
BnaC09LNG0001800	BnaC09LNG0001800.1	MSTRG.93806.1	chrC09	6534278-6534648	370	u	1
BnaC09LNG0001900	BnaC09LNG0001900.1	MSTRG.93860.1	chrC09	7008343-7008860	517	u	1
BnaC09LNG0002000	BnaC09LNG0002000.1	MSTRG.93948.1	chrC09	7839256-7839811	555	u	1
BnaC09LNG0002100	BnaC09LNG0002100.1	MSTRG.94014.1	chrC09	8313625-8314480	855	u	1
BnaC09LNG0002200	BnaC09LNG0002200.1	MSTRG.94074.1	chrC09	8824406-8824663	257	i	1
BnaC09LNG0002300	BnaC09LNG0002300.1	MSTRG.94115.1	chrC09	9376599-9376865	266	u	1
BnaC09LNG0002400	BnaC09LNG0002400.1	MSTRG.94165.1	chrC09	9727790-9728357	567	u	1
BnaC09LNG0002500	BnaC09LNG0002500.1	MSTRG.94186.1	chrC09	9962420-9964221	1801	u	1
BnaC09LNG0002600	BnaC09LNG0002600.1	MSTRG.94268.1	chrC09	10621812-10622356	544	u	1
BnaC09LNG0002700	BnaC09LNG0002700.1	MSTRG.94319.1	chrC09	10914380-10915345	965	u	1
BnaC09LNG0002800	BnaC09LNG0002800.1	MSTRG.94321.1	chrC09	10918558-10918868	310	u	1
BnaC09LNG0002900	BnaC09LNG0002900.1	MSTRG.94339.1	chrC09	11075272-11075707	435	u	1
BnaC09LNG0003000	BnaC09LNG0003000.1	MSTRG.94347.1	chrC09	11099932-11100427	495	u	1
BnaC09LNG0003100	BnaC09LNG0003100.1	MSTRG.94364.1	chrC09	11207814-11210634	2820	u	1
BnaC09LNG0003200	BnaC09LNG0003200.1	MSTRG.94366.1	chrC09	11214259-11214933	674	u	1
BnaC09LNG0003300	BnaC09LNG0003300.1	MSTRG.94523.1	chrC09	12939890-12941003	1113	u	1
BnaC09LNG0003400	BnaC09LNG0003400.1	MSTRG.94561.1	chrC09	13375277-13376032	755	u	1
BnaC09LNG0003500	BnaC09LNG0003500.1	MSTRG.94607.1	chrC09	14445612-14445993	381	u	1
BnaC09LNG0003600	BnaC09LNG0003600.1	MSTRG.94712.1	chrC09	14796494-14797222	728	u	1
BnaC09LNG0003700	BnaC09LNG0003700.1	MSTRG.94734.1	chrC09	14938762-14939908	1146	u	1
BnaC09LNG0003800	BnaC09LNG0003800.1	MSTRG.94793.1	chrC09	15394418-15396737	2319	u	1
BnaC09LNG0003900	BnaC09LNG0003900.1	MSTRG.94795.1	chrC09	15398442-15398680	238	u	1
BnaC09LNG0004000	BnaC09LNG0004000.1	MSTRG.94800.1	chrC09	15410990-15411403	413	u	1
BnaC09LNG0004100	BnaC09LNG0004100.1	MSTRG.94826.1	chrC09	15706535-15709114	2579	u	1
BnaC09LNG0004200	BnaC09LNG0004200.1	MSTRG.94828.1	chrC09	15719165-15719445	280	u	1
BnaC09LNG0004300	BnaC09LNG0004300.1	MSTRG.94841.1	chrC09	15766302-15766817	515	u	1
BnaC09LNG0004400	BnaC09LNG0004400.1	MSTRG.94920.1	chrC09	16455199-16455613	414	u	1
BnaC09LNG0004500	BnaC09LNG0004500.1	MSTRG.94921.1	chrC09	16456041-16456787	746	u	1
BnaC09LNG0004600	BnaC09LNG0004600.1	MSTRG.94928.1	chrC09	16484692-16486249	1557	u	1
BnaC09LNG0004700	BnaC09LNG0004700.1	MSTRG.94973.1	chrC09	16958617-16959311	694	u	1
BnaC09LNG0004800	BnaC09LNG0004800.1	MSTRG.94985.1	chrC09	17036080-17036550	470	u	1
BnaC09LNG0004900	BnaC09LNG0004900.1	MSTRG.95060.1	chrC09	17587206-17587691	485	u	1
BnaC09LNG0005000	BnaC09LNG0005000.1	MSTRG.95083.1	chrC09	17890919-17891515	596	u	1
BnaC09LNG0005100	BnaC09LNG0005100.1	MSTRG.95085.1	chrC09	17901411-17902836	1425	u	1
BnaC09LNG0005200	BnaC09LNG0005200.1	MSTRG.95161.1	chrC09	18569479-18570207	728	u	1
BnaC09LNG0005300	BnaC09LNG0005300.1	MSTRG.95184.1	chrC09	18689630-18690876	1246	u	1
BnaC09LNG0005400	BnaC09LNG0005400.1	MSTRG.95378.1	chrC09	20597931-20599002	1071	u	1
BnaC09LNG0005500	BnaC09LNG0005500.1	MSTRG.95414.1	chrC09	21027754-21028750	996	u	1
BnaC09LNG0005600	BnaC09LNG0005600.1	MSTRG.95428.1	chrC09	21089646-21090825	1179	u	1
BnaC09LNG0005700	BnaC09LNG0005700.1	MSTRG.95462.1	chrC09	21323415-21323739	324	u	1
BnaC09LNG0005800	BnaC09LNG0005800.1	MSTRG.95581.1	chrC09	22859611-22861555	1944	u	1
BnaC09LNG0005900	BnaC09LNG0005900.1	MSTRG.95583.1	chrC09	22865580-22866124	544	u	1
BnaC09LNG0006000	BnaC09LNG0006000.1	MSTRG.95584.1	chrC09	22867313-22868691	1378	u	1
BnaC09LNG0006100	BnaC09LNG0006100.1	MSTRG.95604.1	chrC09	23104039-23104595	556	u	1
BnaC09LNG0006200	BnaC09LNG0006200.1	MSTRG.95731.1	chrC09	25220753-25221306	553	u	1
BnaC09LNG0006300	BnaC09LNG0006300.1	MSTRG.95747.1	chrC09	25382941-25383991	1050	u	1
BnaC09LNG0006400	BnaC09LNG0006400.1	MSTRG.95805.1	chrC09	25973092-25976197	3105	u	1
BnaC09LNG0006500	BnaC09LNG0006500.1	MSTRG.95809.1	chrC09	25987572-25989029	1457	u	1
BnaC09LNG0006600	BnaC09LNG0006600.1	MSTRG.95830.1	chrC09	26179480-26179727	247	u	1
BnaC09LNG0006700	BnaC09LNG0006700.1	MSTRG.95856.1	chrC09	26778154-26778377	223	u	1
BnaC09LNG0006800	BnaC09LNG0006800.1	MSTRG.95868.1	chrC09	27043832-27044125	293	u	1
BnaC09LNG0006900	BnaC09LNG0006900.1	MSTRG.95893.1	chrC09	27510109-27511177	1068	u	1
BnaC09LNG0007000	BnaC09LNG0007000.1	MSTRG.95934.1	chrC09	28552334-28552702	368	u	1
BnaC09LNG0007100	BnaC09LNG0007100.1	MSTRG.95945.1	chrC09	28663729-28663993	264	u	1
BnaC09LNG0007200	BnaC09LNG0007200.1	MSTRG.95978.1	chrC09	29171144-29172067	923	o	2
BnaC09LNG0007300	BnaC09LNG0007300.1	MSTRG.96071.1	chrC09	30507338-30507814	476	u	1
BnaC09LNG0007400	BnaC09LNG0007400.1	MSTRG.96191.1	chrC09	31671921-31672392	471	u	1
BnaC09LNG0007500	BnaC09LNG0007500.1	MSTRG.96192.1	chrC09	31684223-31686270	2047	o	2
BnaC09LNG0007600	BnaC09LNG0007600.1	MSTRG.96194.1	chrC09	31689765-31690192	427	u	1
BnaC09LNG0007700	BnaC09LNG0007700.1	MSTRG.96312.1	chrC09	32691229-32691810	581	u	1
BnaC09LNG0007800	BnaC09LNG0007800.1	MSTRG.96506.1	chrC09	34323143-34323724	581	u	1
BnaC09LNG0007900	BnaC09LNG0007900.1	MSTRG.96687.1	chrC09	35902717-35904116	1399	u	1
BnaC09LNG0008000	BnaC09LNG0008000.1	MSTRG.96699.1	chrC09	35964375-35964851	476	u	1
BnaC09LNG0008100	BnaC09LNG0008100.1	MSTRG.96729.1	chrC09	36240609-36241060	451	u	1
BnaC09LNG0008200	BnaC09LNG0008200.1	MSTRG.96737.3	chrC09	36268126-36271424	3298	o	3
BnaC09LNG0008300	BnaC09LNG0008300.1	MSTRG.96757.1	chrC09	36525351-36526049	698	u	1
BnaC09LNG0008400	BnaC09LNG0008400.1	MSTRG.96793.1	chrC09	36695331-36695634	303	u	1
BnaC09LNG0008500	BnaC09LNG0008500.1	MSTRG.96909.1	chrC09	37695278-37696340	1062	u	1
BnaC09LNG0008600	BnaC09LNG0008600.1	MSTRG.96959.1	chrC09	38334518-38336214	1696	u	1
BnaC09LNG0008700	BnaC09LNG0008700.1	MSTRG.97031.1	chrC09	38934310-38935117	807	u	1
BnaC09LNG0008800	BnaC09LNG0008800.1	MSTRG.97055.1	chrC09	39404105-39404592	487	u	1
BnaC09LNG0008900	BnaC09LNG0008900.1	MSTRG.97423.1	chrC09	41903692-41904767	1075	u	1
BnaC09LNG0009000	BnaC09LNG0009000.1	MSTRG.97438.1	chrC09	41981624-41982345	721	u	1
BnaC09LNG0009100	BnaC09LNG0009100.1	MSTRG.97679.1	chrC09	44061137-44061803	666	u	1
BnaC09LNG0009200	BnaC09LNG0009200.1	MSTRG.98072.1	chrC09	46702922-46704349	1427	u	1
BnaC09LNG0009300	BnaC09LNG0009300.1	MSTRG.98115.1	chrC09	46977207-46978881	1674	u	2
BnaC09LNG0009400	BnaC09LNG0009400.1	MSTRG.98300.1	chrC09	48372175-48373059	884	u	1
BnaC09LNG0009500	BnaC09LNG0009500.1	MSTRG.98319.1	chrC09	48431804-48432626	822	u	1
BnaC09LNG0009600	BnaC09LNG0009600.1	MSTRG.98334.1	chrC09_random	345-672	327	u	1
BnaC09LNG0009700	BnaC09LNG0009700.1	MSTRG.98368.1	chrC09_random	168503-169052	549	u	1
BnaC09LNG0009800	BnaC09LNG0009800.1	MSTRG.98533.1	chrC09_random	1413487-1413849	362	u	1
BnaC09LNG0009900	BnaC09LNG0009900.1	MSTRG.98604.1	chrC09_random	2005830-2007166	1336	u	1
BnaC09LNG0010000	BnaC09LNG0010000.1	MSTRG.98623.1	chrC09_random	2160304-2161577	1273	o	2
BnaC09LNG0010100	BnaC09LNG0010100.1	MSTRG.98696.1	chrC09_random	2973039-2973800	761	u	1
BnaC09LNG0010200	BnaC09LNG0010200.1	MSTRG.98749.1	chrC09_random	3413397-3413725	328	u	1
BnaC09LNG0010300	BnaC09LNG0010300.1	MSTRG.98854.15	chrC09_random	4010411-4015707	5296	o	3
BnaC09LNG0010400	BnaC09LNG0010400.1	MSTRG.98884.1	chrC09_random	4350639-4351681	1042	u	1
BnaC09LNG0010500	BnaC09LNG0010500.1	MSTRG.98889.1	chrC09_random	4384458-4385272	814	u	1
BnaCnnLNG0000100	BnaCnnLNG0000100.1	MSTRG.98984.1	chrCnn_random	778713-780247	1534	u	1
BnaCnnLNG0000200	BnaCnnLNG0000200.1	MSTRG.99053.1	chrCnn_random	1133084-1134177	1093	u	1
BnaCnnLNG0000300	BnaCnnLNG0000300.1	MSTRG.99424.1	chrCnn_random	4040218-4041556	1338	u	3
BnaCnnLNG0000400	BnaCnnLNG0000400.1	MSTRG.99447.1	chrCnn_random	4205392-4205822	430	u	1
BnaCnnLNG0000500	BnaCnnLNG0000500.1	MSTRG.99650.1	chrCnn_random	6435844-6436163	319	u	1
BnaCnnLNG0000600	BnaCnnLNG0000600.1	MSTRG.99677.1	chrCnn_random	6681562-6682581	1019	u	1
BnaCnnLNG0000700	BnaCnnLNG0000700.1	MSTRG.99742.1	chrCnn_random	7082241-7082803	562	u	1
BnaCnnLNG0000800	BnaCnnLNG0000800.1	MSTRG.99753.1	chrCnn_random	7245747-7246721	974	u	1
BnaCnnLNG0000900	BnaCnnLNG0000900.1	MSTRG.99754.1	chrCnn_random	7249138-7250024	886	u	1
BnaCnnLNG0001000	BnaCnnLNG0001000.1	MSTRG.99887.1	chrCnn_random	8538957-8539805	848	u	1
BnaCnnLNG0001100	BnaCnnLNG0001100.1	MSTRG.99985.1	chrCnn_random	9111882-9112380	498	u	1
BnaCnnLNG0001200	BnaCnnLNG0001200.1	MSTRG.100129.1	chrCnn_random	10370409-10372628	2219	u	1
BnaCnnLNG0001300	BnaCnnLNG0001300.1	MSTRG.100133.1	chrCnn_random	10382236-10383067	831	u	1
BnaCnnLNG0001400	BnaCnnLNG0001400.1	MSTRG.100195.1	chrCnn_random	11044249-11046881	2632	u	1
BnaCnnLNG0001500	BnaCnnLNG0001500.1	MSTRG.100270.1	chrCnn_random	12015395-12017428	2033	o	2
BnaCnnLNG0001600	BnaCnnLNG0001600.1	MSTRG.100294.1	chrCnn_random	12163087-12163640	553	u	1
BnaCnnLNG0001700	BnaCnnLNG0001700.1	MSTRG.100320.1	chrCnn_random	12275915-12276205	290	u	1
BnaCnnLNG0001800	BnaCnnLNG0001800.1	MSTRG.100419.1	chrCnn_random	13158432-13159125	693	u	1
BnaCnnLNG0001900	BnaCnnLNG0001900.1	MSTRG.100562.1	chrCnn_random	14289559-14299103	9544	u	1
BnaCnnLNG0002000	BnaCnnLNG0002000.1	MSTRG.100669.1	chrCnn_random	15161973-15163693	1720	u	1
BnaCnnLNG0002100	BnaCnnLNG0002100.1	MSTRG.100803.1	chrCnn_random	16131938-16133714	1776	u	1
